Time(s),Depth(m),Pressure(Pa)
6595.3,2.6,144322.69391687374
6595.3,3.0,151229.20941853648
6595.3,3.4,158017.26766836728
6595.3,3.8,164712.45957095435
6675.3,2.2,137242.87747853398
6675.3,2.6,144221.0900943641
6675.3,3.0,151116.22975981544
6675.3,3.4,157892.37497766115
6675.3,3.8,164573.01753101134
6755.3,2.2,137148.06730848926
6755.3,2.6,144114.7281943211
6755.3,3.0,150997.65294739726
6755.3,3.4,157761.05532738141
6755.3,3.8,164426.38542872557
6835.3,2.2,137049.1416229438
6835.3,2.6,144003.4638027043
6835.3,3.0,150873.32085712889
6835.3,3.4,157623.1278305077
6835.3,3.8,164272.35715573566
6915.3,2.2,136945.96657846676
6915.3,2.6,143887.15096029016
6915.3,3.0,150743.07516562118
6915.3,3.4,157478.41302075193
6915.3,3.8,164110.72798801173
6995.3,2.2,136838.40704075547
6995.3,2.6,143765.64256351802
6995.3,3.0,150606.7577045493
6995.3,3.4,157326.7333381757
6995.3,3.8,163941.29617151734
7015.3,2.2,136810.8161507371
7015.3,2.6,143734.43635093313
7015.3,3.0,150571.71114201183
7015.3,3.4,157287.70457827454
7015.3,3.8,163897.69566241978
7095.3,2.2,136697.58460710116
7095.3,2.6,143606.22570247797
7095.3,3.0,150427.58252507477
7095.3,3.4,157127.07296666547
7095.3,3.8,163718.23210411958
7175.3,2.2,136579.66177151838
7175.3,2.6,143472.48697244158
7175.3,3.0,150277.02929863188
7175.3,3.4,156959.08706180658
7175.3,3.8,163530.52661865586
7255.3,2.2,136456.91098743264
7255.3,2.6,143333.07300862402
7255.3,3.0,150119.89725177505
7255.3,3.4,156783.57976066583
7255.3,3.8,163334.3905096418
7335.3,2.2,136329.196014566
7335.3,2.6,143187.83795496903
7335.3,3.0,149956.03467259565
7335.3,3.4,156600.38866170077
7335.3,3.8,163129.6426604075
7415.3,2.2,136196.381476284
7415.3,2.6,143036.6379020391
7415.3,3.0,149785.29299844924
7415.3,3.4,156409.35678585074
7415.3,3.8,162916.10792488712
7495.3,2.2,136058.33334411844
7495.3,2.6,142879.3315807347
7495.3,3.0,149607.52755441764
7495.3,3.4,156210.33341371166
7495.3,3.8,162693.62005729106
7575.3,2.2,135914.91944107565
7575.3,2.6,142715.781021793
7575.3,3.0,149422.59824715945
7575.3,3.4,156003.1748435093
7575.3,3.8,162462.0222795987
7655.3,2.2,135766.00999164014
7655.3,2.6,142545.85225899538
7655.3,3.0,149230.37035844466
7655.3,3.4,155787.7452988677
7655.3,3.8,162221.16700172634
7735.3,2.2,135611.47819658215
7735.3,2.6,142369.41599846582
7735.3,3.0,149030.71529248854
7735.3,3.4,155563.9177503752
7735.3,3.8,161970.91914129863
7815.3,2.2,135451.20085263418
7815.3,2.6,142186.3483176693
7815.3,3.0,148823.51138600757
7815.3,3.4,155331.57481314472
7815.3,3.8,161711.15515324677
7895.3,2.2,135285.0590078517
7895.3,2.6,141996.53136859398
7895.3,3.0,148608.6447248504
7895.3,3.4,155090.60962316275
7895.3,3.8,161441.76417182857
7975.3,2.2,135112.93865353544
7975.3,2.6,141799.8540965884
7975.3,3.0,148386.00997751657
7975.3,3.4,154840.9266955614
7975.3,3.8,161162.64904127675
8055.3,2.2,134934.7314519742
8055.3,2.6,141596.21298224656
8055.3,3.0,148155.51124896616
8055.3,3.4,154582.4427665822
8055.3,3.8,160873.72718774577
8135.3,2.2,134750.33549785442
8135.3,2.6,141385.51280875996
8135.3,3.0,147917.0629497624
8135.3,3.4,154315.08761240312
8135.3,3.8,160574.931527097
8215.3,2.2,134559.65611141708
8215.3,2.6,141167.66745770464
8215.3,3.0,147670.59067915412
8215.3,3.4,154038.8048508986
8215.3,3.8,160266.21137440536
8255.3,2.2,134461.93272108483
8255.3,2.6,141056.0411186822
8255.3,3.0,147544.32558351205
8255.3,3.4,153897.30197793338
8255.3,3.8,160108.11848025443
8335.3,2.2,134261.66849552657
8335.3,2.6,140827.33846616166
8335.3,3.0,147285.70453004722
8335.3,3.4,153607.55431699936
8335.3,3.8,159784.45463668142
8415.3,2.2,134054.92119916467
8415.3,2.6,140591.32061336696
8415.3,3.0,147018.9283288408
8415.3,3.4,153308.80384270096
8415.3,3.8,159450.817188148
8495.3,2.2,133841.62805346854
8495.3,2.6,140347.93992469023
8495.3,3.0,146743.96879333517
8495.3,3.4,153001.04883355618
8495.3,3.8,159107.21978634482
8575.3,2.2,133621.73735033217
8575.3,2.6,140097.16172556952
8575.3,3.0,146460.8129412922
8575.3,3.4,152684.3049284559
8575.3,3.8,158753.69632859758
8655.3,2.2,133395.20933194403
8655.3,2.6,139838.96518388457
8655.3,3.0,146169.46385473982
8655.3,3.4,152358.60585744068
8655.3,3.8,158390.30170721488
8735.3,2.2,133162.01706521295
8735.3,2.6,139573.34418104586
8735.3,3.0,145869.94151125985
8735.3,3.4,152024.0041247021
8735.3,3.8,158017.11250104784
8815.3,2.2,132922.14730292396
8815.3,2.6,139300.30816305368
8815.3,3.0,145562.28357826133
8815.3,3.4,151680.57163229914
8815.3,3.8,157634.2275999842
8895.3,2.2,132675.6013232711
8895.3,2.6,139019.88296159764
8895.3,3.0,145246.5461617022
8895.3,3.4,151328.4002390402
8895.3,3.8,157241.768753267
8975.3,2.2,132422.39573924357
8975.3,2.6,138732.11157553783
8975.3,3.0,144922.80450093356
8975.3,3.4,150967.60225411723
8975.3,3.8,156839.8810332117
9055.3,2.2,132162.56326945816
9055.3,2.6,138437.05490381835
9055.3,3.0,144591.1536019503
9055.3,3.4,150598.31086681818
9055.3,3.8,156428.7332070525
9135.3,2.2,131896.15346227685
9135.3,2.6,138134.79242165943
9135.3,3.0,144251.70880199672
9135.3,3.4,150220.68051183037
9135.3,3.8,156008.51801093732
9215.3,2.2,131623.2333651745
9215.3,2.6,137825.42279241
9215.3,3.0,143904.60625888815
9215.3,3.4,149834.8871665845
9215.3,3.8,155579.4523210735
9295.3,2.2,131343.88813107467
9295.3,2.6,137509.06440741633
9295.3,3.0,143550.00335828072
9295.3,3.4,149441.12857535336
9295.3,3.8,155141.77721745858
9375.3,2.2,131058.22155262345
9375.3,2.6,137185.85584563852
9375.3,3.0,143188.07903142407
9375.3,3.4,149039.62439482543
9375.3,3.8,154695.75793535088
9455.3,2.2,130766.35651423706
9455.3,2.6,136855.9562437011
9455.3,3.0,142819.03397486082
9455.3,3.4,148630.61625632748
9455.3,3.8,154241.6836988853
9535.3,2.2,130468.43535054954
9535.3,2.6,136519.54556592664
9535.3,3.0,142443.0907623911
9535.3,3.4,148214.36773928453
9535.3,3.8,153779.86743032036
9615.3,2.2,130164.62009905829
9615.3,2.6,136176.8247631035
9615.3,3.0,142060.49383887564
9615.3,3.4,147791.16424863832
9615.3,3.8,153310.64532782065
9695.3,2.2,129855.09263471825
9695.3,2.6,135828.0158086343
9695.3,3.0,141671.50938537798
9695.3,3.4,147361.31278617607
9695.3,3.8,152834.37630480016
9775.3,2.2,129540.05467516734
9775.3,2.6,135473.36160146038
9775.3,3.0,141276.4250459936
9775.3,3.4,146925.14160244146
9775.3,3.8,152351.44128492486
9855.3,2.2,129219.72764695475
9855.3,2.6,135113.12572650195
9855.3,3.0,140875.54950812066
9855.3,3.4,146482.999712152
9855.3,3.8,151862.24234859107
9935.3,2.2,128894.3524051342
9935.3,2.6,134747.59206477946
9935.3,3.0,140469.2119295046
9935.3,3.4,146035.256252688
9935.3,3.8,151367.20172858343
10015.3,2.2,128564.18880018522
10015.3,2.6,134377.06424604394
10015.3,3.0,140057.76120617846
10015.3,3.4,145582.29966405255
10015.3,3.8,150866.76065372047
10095.3,2.2,128229.5150867099
10095.3,2.6,134001.86493570826
10095.3,3.0,139641.5650745794
10095.3,3.4,145124.5366718967
10095.3,3.8,150361.37803865594
10175.3,2.2,127890.62716677254
10175.3,2.6,133622.33494379994
10175.3,3.0,139221.00903724675
10175.3,3.4,144662.3910622317
10175.3,3.8,149851.52901417922
10255.3,2.2,127547.83765531016
10255.3,2.6,133238.83213401935
10255.3,3.0,138796.49509214758
10255.3,3.4,144196.3022415113
10255.3,3.8,149337.70328282434
