DATETIME;SECOND;PASSED_SECONDS;PASSED_MSECONDS;P_1B;P_1C;FL_M_2A;P_2B;P_2C;P_Gas_3B;P_3C;P_4A;P_4B;P_4C;P_5B;P_5C;P_6A;P_6B;P_6C;P_7B;P_7C;P_8A;P_8B;P_8C;P_9B;P_9C;T_1;T_2;T_3;T_4;T_5;T_6;T_7;T_8;T_9;LC_1;LC_2;LC_3
2016-01-14 12:14:00;0;13046;13046567;7.633;7.886;70.26;6.522;6.779;4.673;5.845;0.04;4.291;4.445;3.548;3.842;2.649;3.375;3.847;1.544;1.175;1.1;0.763;0.903;-0.212;0.093;29.833;29.769;29.663;29.616;2305.005;29.358;28.841;28.469;27.118;733.262;859.681;781.746
2016-01-14 12:16:00;0;13166;13166567;7.595;7.845;71.05;6.5;6.781;4.579;5.826;0.042;4.281;4.419;3.548;3.837;2.658;3.353;3.885;1.52;1.199;1.107;0.781;0.899;-0.209;0.094;29.834;29.744;29.654;29.618;2304.981;29.328;28.795;28.429;27.05;731.597;857.952;780.003
2016-01-14 12:18:00;0;13286;13286567;7.576;7.832;71.84;6.473;6.76;4.599;5.81;0.032;4.266;4.431;3.519;3.828;2.664;3.37;3.857;1.534;1.201;1.09;0.778;0.888;-0.192;0.103;29.863;29.76;29.686;29.663;2304.978;29.396;28.908;28.496;27.138;729.808;856.072;778.188
2016-01-14 12:20:00;0;13406;13406567;7.559;7.82;72.58;6.465;6.752;4.688;5.79;0.048;4.242;4.388;3.505;3.821;2.653;3.345;3.863;1.533;1.181;1.096;0.777;0.881;-0.205;0.114;29.852;29.803;29.716;29.669;2304.949;29.391;28.927;28.508;27.163;727.735;853.83;776.062
2016-01-14 12:22:00;0;13526;13526567;7.524;7.794;73.37;6.417;6.708;4.747;5.773;0.036;4.265;4.389;3.499;3.809;2.659;3.329;3.839;1.525;1.187;1.099;0.78;0.893;-0.207;0.097;29.808;29.758;29.667;29.658;2304.924;29.415;28.876;28.492;27.152;725.84;851.699;774.135
2016-01-14 12:24:00;0;13646;13646567;7.499;7.788;74.09;6.421;6.664;4.622;5.757;0.056;4.249;4.381;3.495;3.803;2.646;3.322;3.855;1.489;1.178;1.094;0.769;0.88;-0.215;0.092;29.776;29.745;29.67;29.674;2304.961;29.434;29.026;28.595;27.295;723.406;849.292;771.858
2016-01-14 12:26:00;0;13766;13766567;7.484;7.75;74.76;6.397;6.651;4.551;5.737;0.055;4.217;4.361;3.496;3.779;2.614;3.31;3.832;1.488;1.169;1.068;0.778;0.894;-0.221;0.095;29.822;29.774;29.683;29.686;2304.967;29.459;28.974;28.585;27.281;720.999;846.785;769.487
2016-01-14 12:28:00;0;13886;13886567;7.464;7.726;75.46;6.377;6.633;4.594;5.718;0.054;4.201;4.335;3.475;3.777;2.618;3.333;3.817;1.474;1.187;1.054;0.776;0.878;-0.209;0.093;29.778;29.734;29.693;29.657;2304.947;29.425;28.909;28.597;27.295;718.381;844.264;767.058
2016-01-14 12:30:00;0;14006;14006567;7.436;7.702;76.15;6.309;6.583;4.714;5.691;0.059;4.174;4.351;3.463;3.788;2.602;3.306;3.801;1.501;1.164;1.033;0.785;0.877;-0.213;0.104;29.764;29.754;29.676;29.669;2304.965;29.458;29.018;28.6;27.314;715.399;841.374;764.241
2016-01-14 12:32:00;1;14128;14128567;7.379;7.667;76.82;6.325;6.556;4.7;5.667;0.06;4.156;4.304;3.434;3.775;2.627;3.296;3.773;1.486;1.149;1.039;0.777;0.868;-0.227;0.073;29.761;29.745;29.656;29.611;2304.989;29.355;28.949;28.538;27.252;712.605;838.193;761.084
2016-01-14 12:34:00;1;14248;14248567;7.336;7.646;77.46;6.248;6.527;4.587;5.648;0.049;4.141;4.278;3.432;3.751;2.61;3.279;3.765;1.469;1.168;1.038;0.772;0.867;-0.219;0.083;29.727;29.716;29.633;29.581;2305.015;29.324;28.821;28.422;27.131;709.258;835.008;757.906
2016-01-14 12:36:00;1;14368;14368567;7.326;7.585;78.12;6.244;6.488;4.547;5.601;0.035;4.132;4.255;3.426;3.75;2.594;3.271;3.775;1.454;1.165;1.027;0.75;0.854;-0.233;0.089;29.768;29.763;29.673;29.627;2305.075;29.38;28.874;28.482;27.222;705.751;831.508;754.612
2016-01-14 12:38:00;1;14488;14488567;7.272;7.564;78.66;6.198;6.462;4.614;5.568;0.048;4.09;4.247;3.393;3.716;2.575;3.244;3.757;1.48;1.142;1.029;0.785;0.865;-0.243;0.105;29.708;29.703;29.607;29.601;2305.156;29.369;28.875;28.507;27.196;702.277;827.77;751.143
2016-01-14 12:40:00;1;14608;14608567;7.259;7.516;79.31;6.176;6.4;4.739;5.519;0.044;4.055;4.194;3.392;3.703;2.577;3.243;3.738;1.44;1.146;1.049;0.769;0.852;-0.217;0.09;29.781;29.761;29.68;29.61;2305.184;29.372;28.863;28.52;27.251;698.399;823.73;747.408
2016-01-14 12:42:00;1;14728;14728567;7.194;7.474;79.91;6.141;6.364;4.629;5.495;0.059;4.047;4.167;3.343;3.675;2.544;3.218;3.719;1.457;1.131;1.028;0.764;0.866;-0.22;0.092;29.723;29.731;29.658;29.6;2305.229;29.342;28.763;28.404;27.146;694.086;819.352;743.19
2016-01-14 12:44:00;1;14848;14848567;7.151;7.415;80.44;6.088;6.324;4.554;5.464;0.062;3.997;4.175;3.335;3.668;2.54;3.199;3.716;1.441;1.133;1.015;0.768;0.836;-0.22;0.089;29.728;29.755;29.647;29.61;2305.206;29.394;28.858;28.505;27.235;689.709;814.784;739.024
2016-01-14 12:46:00;1;14968;14968567;7.1;7.389;80.99;6.035;6.284;4.565;5.409;0.065;3.984;4.133;3.325;3.655;2.525;3.187;3.687;1.422;1.121;1.016;0.784;0.824;-0.22;0.096;29.688;29.75;29.695;29.646;2305.218;29.377;28.889;28.461;27.234;684.862;809.94;734.115
2016-01-14 12:48:00;1;15088;15088567;7.035;7.32;81.55;5.987;6.226;4.633;5.38;0.052;3.94;4.093;3.287;3.63;2.522;3.181;3.671;1.424;1.125;0.986;0.765;0.817;-0.219;0.092;29.693;29.727;29.667;29.643;2305.243;29.388;28.914;28.526;27.292;679.772;804.796;729.24
2016-01-14 12:50:00;1;15208;15208567;6.996;7.282;82.06;5.928;6.165;4.728;5.321;0.059;3.908;4.054;3.291;3.617;2.502;3.184;3.636;1.406;1.1;0.991;0.768;0.81;-0.224;0.081;29.675;29.721;29.633;29.618;2305.292;29.412;28.922;28.563;27.288;674.198;799.048;723.782
2016-01-14 12:52:00;1;15328;15328567;6.913;7.217;82.62;5.882;6.099;4.58;5.272;0.057;3.859;3.993;3.246;3.575;2.467;3.165;3.61;1.419;1.091;0.976;0.743;0.81;-0.26;0.091;29.668;29.726;29.656;29.633;2305.375;29.368;28.864;28.463;27.202;668.262;793.028;717.995
2016-01-14 12:54:00;1;15448;15448567;6.856;7.151;83.04;5.803;6.012;4.514;5.24;0.039;3.819;3.983;3.223;3.565;2.467;3.137;3.601;1.4;1.071;0.955;0.744;0.814;-0.232;0.1;29.632;29.69;29.632;29.604;2305.402;29.36;28.892;28.531;27.274;662.008;786.564;711.931
2016-01-14 12:56:00;1;15568;15568567;6.774;7.056;83.53;5.74;5.942;4.557;5.156;0.044;3.787;3.927;3.195;3.529;2.432;3.111;3.561;1.375;1.051;0.958;0.751;0.775;-0.231;0.086;29.666;29.735;29.659;29.64;2305.478;29.391;28.967;28.579;27.319;655.416;779.912;705.436
2016-01-14 12:58:00;1;15688;15688567;6.7;6.998;83.98;5.702;5.862;4.668;5.107;0.063;3.745;3.868;3.168;3.508;2.417;3.078;3.536;1.351;1.029;0.956;0.718;0.78;-0.236;0.063;29.676;29.739;29.672;29.614;2305.466;29.4;28.9;28.54;27.286;648.272;772.611;698.574
2016-01-14 13:00:00;1;15808;15808567;6.617;6.926;84.41;5.592;5.785;4.646;5.011;0.062;3.672;3.815;3.127;3.463;2.411;3.066;3.516;1.332;1.018;0.938;0.718;0.765;-0.225;0.071;29.631;29.715;29.651;29.575;2305.483;29.338;28.811;28.388;27.163;640.68;764.863;691.259
2016-01-14 13:02:00;1;15928;15928567;6.539;6.832;84.87;5.5;5.701;4.534;4.958;0.061;3.615;3.79;3.073;3.414;2.382;3.028;3.503;1.323;1.017;0.94;0.736;0.758;-0.206;0.091;29.63;29.723;29.62;29.608;2305.507;29.414;28.921;28.549;27.326;632.503;756.635;683.499
2016-01-14 13:04:00;1;16048;16048567;6.437;6.722;85.28;5.437;5.607;4.51;4.902;0.049;3.583;3.711;3.034;3.391;2.356;3.006;3.46;1.316;1.006;0.91;0.72;0.772;-0.236;0.08;29.705;29.772;29.682;29.655;2305.496;29.439;28.985;28.584;27.384;624.079;748.179;675.239
2016-01-14 13:06:00;1;16168;16168567;6.354;6.628;85.71;5.343;5.5;4.585;4.802;0.051;3.492;3.649;3.02;3.322;2.324;2.976;3.395;1.29;0.962;0.918;0.683;0.753;-0.25;0.064;29.629;29.728;29.659;29.657;2305.479;29.446;28.97;28.639;27.415;615.054;738.899;666.711
2016-01-14 13:08:00;1;16288;16288567;6.242;6.53;86.1;5.221;5.394;4.722;4.731;0.055;3.444;3.59;2.943;3.292;2.288;2.954;3.406;1.294;0.95;0.891;0.661;0.749;-0.225;0.065;29.641;29.74;29.647;29.638;2305.524;29.43;28.974;28.625;27.426;605.695;729.296;657.631
2016-01-14 13:10:00;1;16408;16408567;6.13;6.433;86.44;5.093;5.249;4.608;4.617;0.049;3.354;3.512;2.899;3.245;2.265;2.904;3.36;1.236;0.91;0.882;0.692;0.75;-0.224;0.078;29.682;29.765;29.685;29.67;2305.524;29.466;29.007;28.647;27.457;595.977;719.325;647.94
2016-01-14 13:12:00;1;16528;16528567;6.024;6.315;86.78;4.97;5.144;4.508;4.524;0.063;3.273;3.416;2.839;3.173;2.224;2.865;3.306;1.22;0.908;0.876;0.668;0.718;-0.245;0.055;29.633;29.739;29.673;29.643;2305.549;29.415;29.055;28.633;27.44;585.981;709.051;638.456
2016-01-14 13:14:00;1;16648;16648567;5.912;6.204;87.13;4.836;4.98;4.506;4.417;0.05;3.193;3.328;2.802;3.133;2.203;2.836;3.275;1.206;0.873;0.885;0.656;0.699;-0.236;0.062;29.688;29.802;29.722;29.693;2305.584;29.469;28.985;28.599;27.45;575.596;698.44;628.322
2016-01-14 13:16:00;1;16768;16768567;5.792;6.081;87.5;4.7;4.836;4.602;4.298;0.045;3.092;3.26;2.725;3.071;2.167;2.784;3.224;1.178;0.86;0.84;0.65;0.699;-0.249;0.078;29.691;29.815;29.706;29.677;2305.56;29.452;28.929;28.567;27.416;564.821;687.394;618.098
2016-01-14 13:18:00;1;16888;16888567;5.657;5.953;87.8;4.563;4.706;4.66;4.175;0.036;2.999;3.152;2.658;3.004;2.114;2.727;3.191;1.128;0.831;0.817;0.641;0.69;-0.222;0.069;29.657;29.786;29.723;29.686;2305.59;29.476;29.011;28.663;27.447;553.722;676.0;607.5
2016-01-14 13:20:00;1;17008;17008567;5.53;5.825;88.09;4.402;4.538;4.531;4.047;0.048;2.904;3.058;2.579;2.944;2.079;2.695;3.15;1.095;0.784;0.788;0.597;0.677;-0.246;0.067;29.647;29.776;29.687;29.69;2305.663;29.457;28.95;28.626;27.447;542.501;664.814;596.53
2016-01-14 13:22:00;1;17128;17128567;5.399;5.703;88.38;4.262;4.371;4.493;3.923;0.056;2.795;2.934;2.5;2.868;2.027;2.654;3.105;1.085;0.766;0.78;0.615;0.641;-0.239;0.069;29.673;29.773;29.676;29.686;2305.745;29.489;29.052;28.718;27.516;531.352;653.098;585.764
2016-01-14 13:24:00;1;17248;17248567;5.255;5.573;88.66;4.1;4.201;4.534;3.778;0.043;2.693;2.842;2.434;2.774;1.996;2.608;3.05;1.061;0.735;0.763;0.607;0.643;-0.251;0.06;29.645;29.777;29.68;29.659;2305.8;29.471;28.983;28.66;27.446;520.008;641.519;574.657
2016-01-14 13:26:00;1;17368;17368567;5.146;5.446;88.89;3.94;4.015;4.614;3.604;0.043;2.57;2.691;2.337;2.692;1.941;2.565;3.0;1.013;0.688;0.755;0.607;0.621;-0.259;0.064;29.661;29.809;29.74;29.686;2305.814;29.513;29.062;28.693;27.494;508.423;629.924;563.768
2016-01-14 13:28:00;1;17488;17488567;4.978;5.3;89.17;3.748;3.843;4.624;3.463;0.033;2.445;2.591;2.245;2.617;1.878;2.481;2.939;0.981;0.658;0.723;0.568;0.607;-0.262;0.075;29.65;29.803;29.726;29.726;2305.829;29.531;29.115;28.806;27.592;496.823;618.032;552.796
2016-01-14 13:30:00;1;17608;17608567;4.862;5.155;89.38;3.572;3.639;4.487;3.299;0.033;2.328;2.454;2.143;2.521;1.8;2.437;2.876;0.959;0.618;0.709;0.545;0.589;-0.253;0.056;29.616;29.785;29.725;29.739;2305.923;29.601;29.208;28.825;27.602;485.491;606.298;542.056
2016-01-14 13:32:00;1;17728;17728567;4.705;5.027;89.63;3.385;3.441;4.453;3.132;0.05;2.169;2.324;2.074;2.428;1.749;2.359;2.808;0.914;0.583;0.676;0.521;0.566;-0.26;0.048;29.689;29.857;29.781;29.77;2305.961;29.579;29.136;28.768;27.615;474.219;594.736;530.897
2016-01-14 13:34:00;1;17848;17848567;4.566;4.906;89.83;3.201;3.243;4.533;2.956;0.067;2.03;2.193;1.953;2.333;1.681;2.293;2.722;0.857;0.547;0.68;0.518;0.549;-0.264;0.06;29.694;29.861;29.786;29.772;2305.94;29.591;29.165;28.79;27.632;462.929;582.783;520.07
2016-01-14 13:36:00;1;17968;17968567;4.427;4.753;90.02;3.015;3.033;4.642;2.798;0.052;1.904;2.04;1.851;2.238;1.623;2.226;2.678;0.827;0.47;0.633;0.454;0.512;-0.275;0.037;29.68;29.828;29.782;29.764;2305.983;29.613;29.065;28.792;27.608;451.674;571.349;509.581
2016-01-14 13:38:00;1;18088;18088567;4.268;4.589;90.24;2.82;2.822;4.523;2.613;0.046;1.746;1.907;1.729;2.13;1.545;2.138;2.568;0.783;0.411;0.593;0.436;0.511;-0.252;0.057;29.731;29.906;29.836;29.825;2306.056;29.629;29.141;28.811;27.646;440.562;559.942;498.585
2016-01-14 13:40:00;1;18208;18208567;4.129;4.46;90.38;2.61;2.642;4.452;2.444;0.047;1.607;1.745;1.612;2.015;1.448;2.05;2.502;0.728;0.367;0.581;0.424;0.473;-0.26;0.053;29.739;29.898;29.821;29.818;2306.089;29.631;29.142;28.764;27.561;429.199;548.464;488.131
2016-01-14 13:42:00;1;18328;18328567;3.999;4.286;90.61;2.393;2.404;4.463;2.258;0.056;1.47;1.606;1.51;1.905;1.379;1.969;2.403;0.667;0.3;0.551;0.39;0.456;-0.281;0.027;29.746;29.968;29.927;29.869;2306.169;29.662;29.132;28.806;27.635;418.175;536.871;477.578
2016-01-14 13:44:00;1;18448;18448567;3.848;4.164;90.82;2.213;2.19;4.554;2.108;0.06;1.3;1.461;1.381;1.79;1.294;1.868;2.33;0.603;0.238;0.491;0.385;0.43;-0.285;0.038;29.727;29.931;29.857;29.862;2306.217;29.663;29.209;28.892;27.679;407.382;525.605;467.395
2016-01-14 13:46:00;1;18568;18568567;3.682;3.989;90.96;1.983;1.983;4.615;1.917;0.039;1.15;1.321;1.257;1.681;1.188;1.791;2.224;0.537;0.197;0.48;0.342;0.414;-0.268;0.041;29.814;30.009;29.947;29.922;2306.255;29.688;29.194;28.84;27.668;396.59;514.22;457.196
2016-01-14 13:48:00;1;18688;18688567;3.524;3.844;91.11;1.808;1.755;4.475;1.735;0.069;1.011;1.16;1.135;1.557;1.101;1.666;2.117;0.471;0.109;0.456;0.298;0.369;-0.281;0.042;29.827;30.008;29.942;29.917;2306.258;29.723;29.221;28.899;27.677;385.787;502.776;447.087
2016-01-14 13:50:00;1;18808;18808567;3.366;3.673;91.18;1.609;1.548;4.395;1.553;0.048;0.854;0.984;0.993;1.441;0.982;1.57;2.051;0.392;0.03;0.425;0.253;0.325;-0.265;0.021;29.802;30.017;29.967;29.96;2306.309;29.778;29.316;28.968;27.709;374.967;491.549;437.49
2016-01-14 13:52:00;1;18928;18928567;3.202;3.521;91.31;1.419;1.333;4.464;1.353;0.063;0.669;0.804;0.85;1.311;0.876;1.478;1.915;0.333;-0.059;0.37;0.241;0.291;-0.295;0.004;29.778;30.0;29.951;29.966;2306.403;29.824;29.444;29.067;27.815;364.0;479.757;426.865
2016-01-14 13:54:00;1;19048;19048567;3.014;3.341;91.42;1.193;1.115;4.567;1.168;0.064;0.501;0.624;0.736;1.155;0.766;1.348;1.784;0.22;-0.149;0.294;0.205;0.258;-0.285;-0.001;29.858;30.042;29.995;30.007;2306.513;29.906;29.51;29.092;27.867;352.696;468.04;416.159
2016-01-14 13:56:00;1;19168;19168567;2.842;3.176;91.45;1.008;0.919;4.573;0.986;0.051;0.332;0.474;0.581;1.019;0.643;1.226;1.693;0.134;-0.225;0.259;0.151;0.211;-0.281;-0.01;29.797;29.99;29.971;29.96;2306.639;29.863;29.276;29.078;27.822;341.699;456.44;405.964
2016-01-14 13:58:00;1;19288;19288567;2.655;2.975;91.53;0.79;0.688;4.416;0.791;0.061;0.145;0.292;0.423;0.902;0.509;1.099;1.554;0.067;-0.337;0.21;0.096;0.153;-0.284;0.018;29.917;30.084;30.021;30.056;2306.747;29.96;29.505;29.14;27.916;330.769;445.088;395.916
2016-01-14 14:00:00;3;19410;19410567;2.451;2.783;91.54;0.582;0.495;4.381;0.575;0.066;-0.058;0.096;0.257;0.73;0.382;0.987;1.43;-0.046;-0.444;0.142;0.044;0.133;-0.308;0.002;29.905;30.115;30.09;30.111;2306.747;29.976;29.54;29.15;27.88;319.163;432.642;384.963
2016-01-14 14:02:00;1;19528;19528567;2.259;2.6;91.61;0.419;0.299;4.451;0.382;0.041;-0.219;-0.083;0.128;0.583;0.249;0.878;1.308;-0.141;-0.538;0.096;-0.002;0.06;-0.284;0.004;30.07;30.232;30.192;30.197;2306.719;30.014;29.532;29.125;27.853;307.31;420.171;374.039
2016-01-14 14:04:00;1;19648;19648567;2.093;2.394;91.59;0.233;0.1;4.562;0.176;0.05;-0.397;-0.298;-0.055;0.433;0.103;0.723;1.167;-0.236;-0.643;0.052;-0.058;0.021;-0.296;0.019;30.075;30.261;30.22;30.211;2306.707;30.056;29.542;29.179;27.852;299.52;409.856;365.519
2016-01-14 14:06:00;1;19768;19768567;1.849;2.187;91.57;0.027;-0.088;4.445;-0.038;0.048;-0.601;-0.507;-0.239;0.254;-0.001;0.59;1.039;-0.362;-0.785;0.018;-0.137;-0.04;-0.301;0.005;30.062;30.27;30.268;30.251;2306.728;30.083;29.582;29.201;27.847;286.884;396.797;353.487
2016-01-14 14:08:00;1;19888;19888567;1.633;1.95;91.51;-0.168;-0.309;4.372;-0.23;0.055;-0.812;-0.728;-0.422;0.076;-0.178;0.438;0.881;-0.463;-0.873;-0.054;-0.174;-0.101;-0.304;0.016;30.045;30.299;30.296;30.287;2306.839;30.117;29.603;29.186;27.815;275.45;384.07;342.058
2016-01-14 14:10:00;1;20008;20008567;1.383;1.735;91.45;-0.368;-0.498;4.393;-0.456;0.063;-1.044;-0.923;-0.601;-0.118;-0.317;0.285;0.742;-0.57;-0.993;-0.113;-0.242;-0.169;-0.307;-0.004;30.126;30.332;30.32;30.33;2306.907;30.135;29.578;29.204;27.805;262.946;370.458;329.873
2016-01-14 14:12:00;1;20128;20128567;1.126;1.484;91.46;-0.54;-0.695;4.481;-0.68;0.051;-1.262;-1.158;-0.801;-0.29;-0.487;0.117;0.595;-0.702;-1.117;-0.158;-0.328;-0.228;-0.307;0.001;30.187;30.386;30.369;30.363;2306.939;30.188;29.57;29.247;27.813;249.898;356.522;317.505
2016-01-14 14:14:00;1;20248;20248567;0.831;1.202;91.24;-0.736;-0.898;4.535;-0.915;0.031;-1.493;-1.391;-1.016;-0.488;-0.645;-0.047;0.426;-0.782;-1.236;-0.222;-0.394;-0.294;-0.315;-0.007;30.291;30.486;30.46;30.454;2306.912;30.203;29.676;29.269;27.842;233.975;339.806;302.574
2016-01-14 14:16:00;1;20368;20368567;0.548;0.91;91.25;-0.903;-1.092;4.407;-1.127;0.05;-1.725;-1.637;-1.219;-0.698;-0.813;-0.235;0.25;-0.926;-1.381;-0.274;-0.477;-0.357;-0.323;0.024;30.343;30.534;30.521;30.488;2306.886;30.276;29.662;29.251;27.788;217.853;322.595;287.7
2016-01-14 14:18:00;1;20488;20488567;0.263;0.628;90.98;-1.12;-1.29;4.351;-1.36;0.051;-1.971;-1.873;-1.448;-0.921;-0.994;-0.429;0.069;-1.074;-1.519;-0.368;-0.563;-0.42;-0.333;-0.004;30.481;30.699;30.616;30.585;2306.814;30.302;29.71;29.255;27.847;202.251;305.572;273.025
2016-01-14 14:20:00;1;20608;20608567;-0.038;0.356;90.84;-1.286;-1.494;4.397;-1.614;0.046;-2.226;-2.147;-1.707;-1.153;-1.202;-0.605;-0.103;-1.222;-1.697;-0.438;-0.626;-0.467;-0.31;-0.018;30.458;30.687;30.647;30.636;2306.768;30.396;29.905;29.5;27.971;186.563;288.271;258.391
2016-01-14 14:22:00;1;20728;20728567;-0.326;0.058;90.68;-1.547;-1.719;4.521;-1.861;0.038;-2.481;-2.418;-1.925;-1.389;-1.411;-0.813;-0.313;-1.341;-1.849;-0.506;-0.742;-0.548;-0.336;-0.026;30.523;30.737;30.689;30.744;2306.794;30.544;30.016;29.622;28.078;170.433;271.393;244.114
2016-01-14 14:24:00;1;20848;20848567;-0.612;-0.235;90.55;-1.691;-1.93;4.485;-2.118;0.038;-2.743;-2.713;-2.185;-1.656;-1.625;-1.038;-0.507;-1.524;-2.041;-0.591;-0.81;-0.62;-0.342;-0.053;30.601;30.819;30.782;30.837;2306.786;30.633;30.049;29.69;28.119;151.954;251.928;227.424
2016-01-14 14:26:00;1;20968;20968567;-0.927;-0.545;90.36;-1.893;-2.146;4.345;-2.385;0.043;-3.035;-2.992;-2.457;-1.872;-1.834;-1.273;-0.721;-1.668;-2.206;-0.674;-0.855;-0.687;-0.334;-0.049;30.642;30.875;30.814;30.858;2306.798;30.649;30.098;29.639;28.105;135.015;233.731;211.782
2016-01-14 14:28:00;1;21088;21088567;-1.232;-0.839;90.1;-2.107;-2.348;4.334;-2.65;0.043;-3.297;-3.298;-2.715;-2.135;-2.077;-1.452;-0.961;-1.819;-2.398;-0.739;-0.922;-0.763;-0.345;-0.021;30.682;30.925;30.905;30.927;2306.808;30.688;30.146;29.728;28.125;114.989;212.889;194.611
2016-01-14 14:30:00;1;21208;21208567;-1.553;-1.148;89.86;-2.311;-2.539;4.41;-2.892;0.04;-3.63;-3.599;-2.977;-2.407;-2.329;-1.881;-1.177;-1.994;-2.599;-0.802;-0.991;-0.814;-0.365;-0.038;30.722;30.958;30.942;30.995;2306.846;30.752;30.165;29.762;28.088;97.166;194.259;178.738
2016-01-14 14:32:00;1;21328;21328567;-1.84;-1.441;89.55;-2.498;-2.761;4.523;-3.183;0.045;-3.927;-3.916;-3.315;-2.719;-2.551;-2.177;-1.4;-2.147;-2.781;-0.836;-1.057;-0.869;-0.381;-0.019;30.754;30.938;30.934;31.023;2306.932;30.833;30.21;29.834;28.098;75.011;171.558;159.824
2016-01-14 14:34:00;1;21448;21448567;-2.2;-1.789;89.19;-2.684;-2.938;4.415;-3.479;0.046;-4.242;-4.251;-3.65;-3.038;-2.817;-2.496;-1.639;-2.277;-2.935;-0.887;-1.09;-0.919;-0.35;-0.02;30.871;31.088;31.093;31.128;2307.022;30.931;30.169;29.778;28.11;51.719;146.397;139.559
2016-01-14 14:36:00;1;21568;21568567;-2.518;-2.103;88.82;-2.906;-3.139;4.32;-3.758;0.035;-4.579;-4.617;-3.949;-3.358;-3.028;-2.866;-1.92;-2.184;-2.778;-0.859;-1.051;-0.872;-0.376;-0.06;30.985;31.239;31.2;31.258;2307.023;31.017;30.39;29.891;28.196;27.57;120.789;117.422
2016-01-14 14:38:00;1;21688;21688567;-2.854;-2.428;88.26;-3.052;-3.289;4.341;-3.806;0.017;-4.896;-4.958;-4.27;-3.658;-3.17;-3.025;-2.028;-2.07;-2.777;-0.867;-1.083;-0.903;-0.37;-0.035;31.073;31.305;31.295;31.374;2307.014;31.168;30.557;30.138;28.341;4.043;97.065;96.115
2016-01-14 14:40:00;1;21808;21808567;-3.174;-2.754;87.41;-3.242;-3.48;4.42;-2.248;0.044;-5.127;-5.162;-4.552;-3.975;-3.071;-2.959;-1.971;-1.991;-2.722;-0.897;-1.104;-0.891;-0.408;-0.053;31.178;31.398;31.403;31.445;2307.03;31.212;30.597;30.156;28.312;-19.838;72.988;74.276
2016-01-14 14:42:00;1;21928;21928567;-3.477;-3.052;86.4;-3.464;-3.714;4.472;-2.293;0.035;-5.137;-5.119;-4.726;-4.157;-2.863;-2.568;-1.597;-2.145;-2.934;-0.948;-1.136;-0.958;-0.371;-0.045;31.27;31.528;31.501;31.549;2307.068;31.297;30.611;30.132;28.259;-42.031;50.87;53.272
2016-01-14 14:44:00;1;22048;22048567;-3.626;-3.305;85.26;-3.676;-3.913;4.347;-2.17;0.025;-4.501;-4.496;-4.093;-3.119;-3.079;-2.781;-1.764;-2.432;-3.283;-1.031;-1.218;-1.047;-0.375;-0.078;31.413;31.662;31.642;31.706;2307.041;31.432;30.763;30.246;28.326;-65.506;31.02;31.278
2016-01-14 14:46:00;1;22168;22168567;-3.71;-3.528;84.03;-3.813;-4.055;4.275;-1.932;0.028;-3.901;-3.981;-3.714;-2.611;-3.227;-2.936;-1.921;-2.626;-3.521;-1.133;-1.305;-1.131;-0.407;-0.072;31.422;31.718;31.679;31.779;2307.025;31.478;30.864;30.311;28.348;-90.375;11.947;8.463
2016-01-14 14:48:00;1;22288;22288567;-4.07;-3.862;83.14;-4.025;-4.282;4.334;-1.81;0.008;-3.811;-3.883;-3.698;-2.538;-3.287;-3.011;-1.945;-2.683;-3.644;-1.189;-1.379;-1.203;-0.403;-0.059;31.602;31.876;31.861;31.941;2307.018;31.693;31.003;30.463;28.439;-114.65;-11.359;-15.44
2016-01-14 14:50:00;1;22408;22408567;-4.448;-4.237;82.29;-4.244;-4.471;4.438;-1.788;0.026;-3.855;-3.906;-3.74;-2.575;-3.359;-3.053;-2.006;-2.725;-3.716;-1.238;-1.413;-1.256;-0.375;-0.07;31.743;31.98;31.934;32.009;2306.975;31.703;31.045;30.502;28.453;-141.092;-31.297;-37.155
2016-01-14 14:52:00;1;22528;22528567;-4.775;-4.671;81.35;-4.418;-4.662;4.404;-1.778;0.012;-3.888;-4.001;-3.799;-2.668;-3.373;-3.139;-2.076;-2.745;-3.835;-1.269;-1.465;-1.302;-0.383;-0.051;31.842;32.109;32.081;32.14;2306.945;31.781;31.028;30.478;28.353;-166.089;-54.045;-61.218
2016-01-14 14:54:00;1;22648;22648567;-5.08;-5.003;80.17;-4.555;-4.805;4.279;-1.962;0.045;-3.834;-4.029;-3.831;-2.671;-3.488;-3.203;-2.158;-2.705;-3.944;-1.292;-1.457;-1.327;-0.396;-0.061;31.901;32.172;32.152;32.209;2307.002;31.855;31.027;30.564;28.288;-184.18;-71.988;-85.047
2016-01-14 14:56:00;1;22768;22768567;-5.333;-5.29;78.7;-4.715;-4.949;4.274;-2.007;0.01;-3.81;-4.099;-3.856;-2.66;-3.687;-3.354;-2.256;-2.675;-4.101;-1.301;-1.44;-1.329;-0.39;-0.055;31.934;32.257;32.309;32.348;2307.056;32.012;31.187;30.688;28.31;-202.944;-89.959;-107.855
2016-01-14 14:58:00;1;22888;22888567;-5.58;-5.584;76.95;-4.64;-5.034;4.368;-2.063;0.032;-3.877;-4.148;-3.686;-2.62;-3.873;-3.436;-2.326;-2.67;-4.255;-1.294;-1.414;-1.289;-0.397;-0.087;32.157;32.426;32.419;32.533;2307.147;32.183;31.431;30.812;28.485;-220.759;-108.535;-130.428
